;Total_vc;Total_vu;Alquiler_mes_vc_m2;Alquiler_mes_vu_m2;Comunidad_autonoma;Poblacion;Inmuebles_totales;Viviendas_turisticas;Turistas;Porcentaje_viviendas_turisticas;Total_casas_alquiler;Porcentaje_viviendas_alquiler;Porcentaje_vc_alquiler;Porcentaje_vu_alquiler
Valdemorillo;435.0;307.0;8.0;6.25;13.0;13245.0;7003.0;45;12501;0.6425817506782807;742.0;10.595459088961874;6.211623589890047;4.383835499071826
Valdemoro;3606.0;268.0;7.69298604382746;5.68657328200741;13.0;77587.0;25415.0;34;114923;0.1337792642140468;3874.0;15.24296675191816;14.188471375172142;1.054495376746016
Valdeolmos-Alalpardo;224.0;84.0;7.24282661782662;6.03396208628472;13.0;4309.0;1866.0;2;2472;0.1071811361200428;308.0;16.505894962486604;12.004287245444802;4.501607717041801
Valdepeñas;1127.0;148.0;4.36893203883495;2.95497112533167;7.0;30218.0;16800.0;25;35993;0.1488095238095238;1275.0;7.589285714285714;6.708333333333333;0.8809523809523809
Valdepeñas de Jaén;6.0;1.0;3.146629172627617;2.527683457804128;0.0;3649.0;2477.0;0;3362;0.0;7.0;0.2825999192571659;0.2422285022204279;0.0403714170367379
Valderrobres;131.0;37.0;3.83333333333333;3.00847457627119;1.0;2457.0;1800.0;54;4528;3.0;168.0;9.333333333333334;7.277777777777778;2.055555555555556
Valdetorres de Jarama;179.0;54.0;6.56862745098039;6.02069330238727;13.0;4696.0;2240.0;7;4005;0.3125;233.0;10.401785714285714;7.991071428571429;2.4107142857142856
Valdilecha;130.0;60.0;5.38689971152214;4.47860962566845;13.0;3079.0;1648.0;1;1080;0.0606796116504854;190.0;11.529126213592232;7.888349514563107;3.6407766990291264
Valdoviño;42.0;82.0;3.78204751552187;2.64891827218818;12.0;6872.0;5330.0;135;15046;2.5328330206378986;124.0;2.326454033771107;0.7879924953095685;1.5384615384615383
Valdáliga;19.0;11.0;4.59770114942529;2.68623531963683;5.0;2157.0;1477.0;110;15137;7.447528774542993;30.0;2.031144211238998;1.2863913337846986;0.7447528774542993
Valdés;244.0;147.0;4.28869552914544;3.40909090909091;2.0;11281.0;7209.0;238;13667;3.301428769593564;391.0;5.423775835760854;3.3846580663060064;2.039117769454848
Valencia de Alcántara;43.0;55.0;2.61467889908257;2.01612903225806;11.0;5325.0;3950.0;30;133650;0.759493670886076;98.0;2.481012658227848;1.0886075949367089;1.3924050632911391
Valencia de Don Juan;162.0;15.0;3.54296114981485;2.8740157480315;6.0;5159.0;4138.0;9;3349;0.2174963750604156;177.0;4.277428709521508;3.9149347510874817;0.3624939584340261
Valencina de la Concepción;13.0;142.0;7.14285714285714;4.75719000471476;0.0;7894.0;3480.0;55;2871;1.5804597701149423;155.0;4.454022988505747;0.3735632183908046;4.080459770114943
Valga;12.0;22.0;3.39844627594628;2.78063966058696;12.0;5768.0;2376.0;22;3757;0.925925925925926;34.0;1.430976430976431;0.5050505050505051;0.925925925925926
Vall d'Alba;91.0;38.0;3.125;3.125;10.0;2943.0;1795.0;12;3365;0.6685236768802229;129.0;7.186629526462395;5.069637883008356;2.116991643454039
Vall d'Uixó, la;716.0;99.0;3.5344802270005;3.07065363699995;10.0;31549.0;17230.0;27;26310;0.1567034242600116;815.0;4.730121880441091;4.155542658154382;0.5745792222867092
Vall d'en Bas, La;30.0;147.0;5.51908872433493;3.96825396825397;8.0;3115.0;1458.0;72;19026;4.938271604938271;177.0;12.139917695473253;2.05761316872428;10.08230452674897
Vallada;32.0;17.0;2.16803760282021;2.32403151387496;10.0;3092.0;2223.0;11;3615;0.4948268106162843;49.0;2.2042285200179936;1.4394961763382816;0.7647323436797121
Valladolid;18562.0;552.0;5.96374870699087;5.0877448128757;6.0;297775.0;164010.0;513;319681;0.3127858057435522;19114.0;11.654167428815317;11.31760258520822;0.3365648436070971
Valle Gran Rey;89.0;82.0;6.77083333333333;6.2099358974359;4.0;4643.0;4146.0;756;76999;18.234442836468887;171.0;4.124457308248915;2.1466473709599616;1.9778099372889533
Valle de Abdalajís;7.0;3.0;5.801511378442833;4.285825677766587;0.0;2483.0;1418.0;44;395;3.1029619181946404;10.0;0.7052186177715092;0.4936530324400564;0.2115655853314527
Valle de Mena;41.0;7.0;4.61538461538462;3.5374851738343263;6.0;3987.0;3634.0;16;7839;0.4402861860209136;48.0;1.3208585580627408;1.1282333516785912;0.1926252063841497
Valle del Zalabí;6.0;9.0;4.206384226479411;3.2762375705642435;0.0;2117.0;1374.0;4;97;0.2911208151382823;15.0;1.091703056768559;0.4366812227074236;0.6550218340611353
Vallehermoso;9.0;16.0;6.082153700825445;4.98502178649237;4.0;2917.0;1716.0;216;22838;12.587412587412588;25.0;1.456876456876457;0.5244755244755245;0.9324009324009324
Valleseco;12.0;45.0;4.5195001077354;3.15471045808125;4.0;3754.0;1893.0;21;1310;1.109350237717908;57.0;3.011093502377179;0.6339144215530903;2.3771790808240887
Vallgorguina;70.0;117.0;6.09113577863578;5.93777533039648;8.0;3052.0;1320.0;16;2300;1.2121212121212122;187.0;14.166666666666666;5.303030303030303;8.863636363636363
Vallirana;385.0;260.0;7.73809523809524;6.3241291140347;8.0;15438.0;6596.0;24;13884;0.3638568829593693;645.0;9.778653729533051;5.836870830806549;3.941782898726501
Vallromanes;46.0;71.0;7.94349014249463;7.40740740740741;8.0;2594.0;1145.0;13;14648;1.1353711790393013;117.0;10.218340611353712;4.0174672489082965;6.200873362445415
Valls;1139.0;125.0;4.90384615384615;4.91666666666667;8.0;24553.0;12503.0;16;78865;0.1279692873710309;1264.0;10.109573702311446;9.109813644725266;0.9997600575861794
Valmojado;262.0;95.0;4.88467656415695;3.84615384615385;7.0;4430.0;2281.0;2;5476;0.0876808417360806;357.0;15.6510302498904;11.486190267426569;4.164839982463832
Valsequillo de Gran Canaria;101.0;145.0;5.39478108999392;4.08163265306122;4.0;9382.0;4301.0;148;3164;3.4410602185538246;246.0;5.719600093001628;2.348291095094164;3.3713089979074637
Valverde;87.0;132.0;6.64845173041894;3.34170854271357;4.0;5084.0;2339.0;337;20736;14.407866609662248;219.0;9.362975630611372;3.7195382642154766;5.643437366395895
Valverde de Leganés;8.0;23.0;2.962972945965435;2.98165137614679;11.0;4157.0;1823.0;2;150;0.1097092704333516;31.0;1.70049369171695;0.4388370817334064;1.2616566099835436
Valverde de la Virgen;374.0;84.0;5.05027830287755;3.62828582006664;6.0;7442.0;4168.0;14;4655;0.3358925143953934;458.0;10.988483685220729;8.973128598848369;2.015355086372361
Valverde del Camino;47.0;113.0;3.1985119047619;3.5;0.0;12714.0;6741.0;7;6202;0.1038421599169262;160.0;2.3735350838154576;0.6972259308707907;1.676309152944667
Valverde del Fresno;5.0;11.0;2.940886175242486;1.45900979730679;11.0;2190.0;1724.0;3;4191;0.1740139211136891;16.0;0.9280742459396752;0.2900232018561485;0.6380510440835266
Vandellòs i l'Hospitalet de l'Infant;398.0;42.0;5.92045269500081;4.5199300946194;8.0;6645.0;5184.0;333;100885;6.423611111111111;440.0;8.487654320987655;7.677469135802469;0.8101851851851852
